Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,avg_temp
South Africa,Rice,1998,22744,495.0,21.22
South Africa,Rice,1998,22744,495.0,16.11
South Africa,Rice,1998,22744,495.0,19.42
South Africa,Sorghum,1998,27306,495.0,21.22
South Africa,Sorghum,1998,27306,495.0,16.11
South Africa,Sorghum,1998,27306,495.0,19.42
South Africa,Soybeans,1998,17200,495.0,21.22
South Africa,Soybeans,1998,17200,495.0,16.11
South Africa,Soybeans,1998,17200,495.0,19.42
South Africa,Sweet potatoes,1998,35722,495.0,21.22
South Africa,Sweet potatoes,1998,35722,495.0,16.11
South Africa,Sweet potatoes,1998,35722,495.0,19.42
South Africa,Wheat,1998,25295,495.0,21.22
South Africa,Wheat,1998,25295,495.0,16.11
South Africa,Wheat,1998,25295,495.0,19.42
South Africa,Maize,1999,22274,495.0,21.64
South Africa,Maize,1999,22274,495.0,16.09
South Africa,Maize,1999,22274,495.0,19.27
South Africa,Rice,1999,22949,495.0,21.64
South Africa,Rice,1999,22949,495.0,16.09
South Africa,Rice,1999,22949,495.0,19.27
South Africa,Sorghum,1999,22602,495.0,21.64
South Africa,Sorghum,1999,22602,495.0,16.09
South Africa,Sorghum,1999,22602,495.0,19.27
South Africa,Soybeans,1999,15249,495.0,21.64
South Africa,Soybeans,1999,15249,495.0,16.09
South Africa,Soybeans,1999,15249,495.0,19.27
South Africa,Sweet potatoes,1999,35182,495.0,21.64
South Africa,Sweet potatoes,1999,35182,495.0,16.09
South Africa,Sweet potatoes,1999,35182,495.0,19.27
South Africa,Wheat,1999,24137,495.0,21.64
South Africa,Wheat,1999,24137,495.0,16.09
South Africa,Wheat,1999,24137,495.0,19.27
Spain,Maize,1990,64256,636.0,17.3
Spain,Maize,1990,64256,636.0,12.68
Spain,Maize,1990,64256,636.0,17.36
Spain,Potatoes,1990,196487,636.0,17.3
Spain,Potatoes,1990,196487,636.0,12.68
Spain,Potatoes,1990,196487,636.0,17.36
Spain,Rice,1990,63209,636.0,17.3
Spain,Rice,1990,63209,636.0,12.68
Spain,Rice,1990,63209,636.0,17.36
Spain,Sorghum,1990,53234,636.0,17.3
Spain,Sorghum,1990,53234,636.0,12.68
Spain,Sorghum,1990,53234,636.0,17.36
Spain,Soybeans,1990,24253,636.0,17.3
Spain,Soybeans,1990,24253,636.0,12.68
Spain,Soybeans,1990,24253,636.0,17.36
Spain,Sweet potatoes,1990,170608,636.0,17.3
Spain,Sweet potatoes,1990,170608,636.0,12.68
Spain,Sweet potatoes,1990,170608,636.0,17.36
Spain,Wheat,1990,23789,636.0,17.3
Spain,Wheat,1990,23789,636.0,12.68
Spain,Wheat,1990,23789,636.0,17.36
Spain,Maize,1991,66692,636.0,16.37
Spain,Maize,1991,66692,636.0,11.92
Spain,Maize,1991,66692,636.0,16.58
Spain,Potatoes,1991,194673,636.0,16.37
Spain,Potatoes,1991,194673,636.0,11.92
Spain,Potatoes,1991,194673,636.0,16.58
Spain,Rice,1991,62082,636.0,16.37
Spain,Rice,1991,62082,636.0,11.92
Spain,Rice,1991,62082,636.0,16.58
Spain,Sorghum,1991,55615,636.0,16.37
Spain,Sorghum,1991,55615,636.0,11.92
Spain,Sorghum,1991,55615,636.0,16.58
Spain,Soybeans,1991,26222,636.0,16.37
Spain,Soybeans,1991,26222,636.0,11.92
Spain,Soybeans,1991,26222,636.0,16.58
Spain,Sweet potatoes,1991,174323,636.0,16.37
Spain,Sweet potatoes,1991,174323,636.0,11.92
Spain,Sweet potatoes,1991,174323,636.0,16.58
Spain,Wheat,1991,24592,636.0,16.37
Spain,Wheat,1991,24592,636.0,11.92
Spain,Wheat,1991,24592,636.0,16.58
Spain,Maize,1992,70170,636.0,16.35
Spain,Maize,1992,70170,636.0,11.89
Spain,Maize,1992,70170,636.0,16.65
Spain,Potatoes,1992,201457,636.0,16.35
Spain,Potatoes,1992,201457,636.0,11.89
Spain,Potatoes,1992,201457,636.0,16.65
Spain,Rice,1992,64481,636.0,16.35
Spain,Rice,1992,64481,636.0,11.89
Spain,Rice,1992,64481,636.0,16.65
Spain,Sorghum,1992,56207,636.0,16.35
Spain,Sorghum,1992,56207,636.0,11.89
Spain,Sorghum,1992,56207,636.0,16.65
Spain,Soybeans,1992,20184,636.0,16.35
Spain,Soybeans,1992,20184,636.0,11.89
Spain,Soybeans,1992,20184,636.0,16.65
Spain,Sweet potatoes,1992,170506,636.0,16.35
Spain,Sweet potatoes,1992,170506,636.0,11.89
Spain,Sweet potatoes,1992,170506,636.0,16.65
Spain,Wheat,1992,19426,636.0,16.35
Spain,Wheat,1992,19426,636.0,11.89
Spain,Wheat,1992,19426,636.0,16.65
Spain,Maize,1993,61736,636.0,16.28
Spain,Maize,1993,61736,636.0,11.12
Spain,Maize,1993,61736,636.0,16.4
Spain,Potatoes,1993,183745,636.0,16.28
Spain,Potatoes,1993,183745,636.0,11.12
Spain,Potatoes,1993,183745,636.0,16.4
Spain,Rice,1993,66694,636.0,16.28
Spain,Rice,1993,66694,636.0,11.12
Spain,Rice,1993,66694,636.0,16.4
Spain,Sorghum,1993,45660,636.0,16.28
Spain,Sorghum,1993,45660,636.0,11.12
Spain,Sorghum,1993,45660,636.0,16.4
Spain,Soybeans,1993,15456,636.0,16.28
Spain,Soybeans,1993,15456,636.0,11.12
Spain,Soybeans,1993,15456,636.0,16.4
Spain,Sweet potatoes,1993,185053,636.0,16.28
Spain,Sweet potatoes,1993,185053,636.0,11.12
Spain,Sweet potatoes,1993,185053,636.0,16.4
Spain,Wheat,1993,24492,636.0,16.28
Spain,Wheat,1993,24492,636.0,11.12
Spain,Wheat,1993,24492,636.0,16.4
Spain,Maize,1994,68566,636.0,17.51
Spain,Maize,1994,68566,636.0,12.45
Spain,Maize,1994,68566,636.0,17.67
Spain,Potatoes,1994,192339,636.0,17.51
Spain,Potatoes,1994,192339,636.0,12.45
Spain,Potatoes,1994,192339,636.0,17.67
Spain,Rice,1994,61109,636.0,17.51
Spain,Rice,1994,61109,636.0,12.45
Spain,Rice,1994,61109,636.0,17.67
Spain,Sorghum,1994,37951,636.0,17.51
Spain,Sorghum,1994,37951,636.0,12.45
Spain,Sorghum,1994,37951,636.0,17.67
Spain,Soybeans,1994,18048,636.0,17.51
Spain,Soybeans,1994,18048,636.0,12.45
Spain,Soybeans,1994,18048,636.0,17.67
Spain,Sweet potatoes,1994,191059,636.0,17.51
Spain,Sweet potatoes,1994,191059,636.0,12.45
Spain,Sweet potatoes,1994,191059,636.0,17.67
Spain,Wheat,1994,21843,636.0,17.51
Spain,Wheat,1994,21843,636.0,12.45
Spain,Wheat,1994,21843,636.0,17.67
Spain,Maize,1995,72459,636.0,17.33
Spain,Maize,1995,72459,636.0,12.99
Spain,Maize,1995,72459,636.0,17.66
Spain,Potatoes,1995,189990,636.0,17.33
Spain,Potatoes,1995,189990,636.0,12.99
Spain,Potatoes,1995,189990,636.0,17.66
Spain,Rice,1995,60459,636.0,17.33
Spain,Rice,1995,60459,636.0,12.99
Spain,Rice,1995,60459,636.0,17.66
Spain,Sorghum,1995,42969,636.0,17.33
Spain,Sorghum,1995,42969,636.0,12.99
Spain,Sorghum,1995,42969,636.0,17.66
Spain,Soybeans,1995,17982,636.0,17.33
Spain,Soybeans,1995,17982,636.0,12.99
Spain,Soybeans,1995,17982,636.0,17.66
Spain,Sweet potatoes,1995,181389,636.0,17.33
Spain,Sweet potatoes,1995,181389,636.0,12.99
Spain,Sweet potatoes,1995,181389,636.0,17.66
Spain,Wheat,1995,14761,636.0,17.33
Spain,Wheat,1995,14761,636.0,12.99
Spain,Wheat,1995,14761,636.0,17.66
Spain,Maize,1996,85308,636.0,16.72
Spain,Maize,1996,85308,636.0,11.96
Spain,Maize,1996,85308,636.0,17.01
Spain,Potatoes,1996,211919,636.0,16.72
Spain,Potatoes,1996,211919,636.0,11.96
Spain,Potatoes,1996,211919,636.0,17.01
Spain,Rice,1996,69838,636.0,16.72
Spain,Rice,1996,69838,636.0,11.96
Spain,Rice,1996,69838,636.0,17.01
Spain,Sorghum,1996,47204,636.0,16.72
Spain,Sorghum,1996,47204,636.0,11.96
Spain,Sorghum,1996,47204,636.0,17.01
Spain,Soybeans,1996,19741,636.0,16.72
Spain,Soybeans,1996,19741,636.0,11.96
Spain,Soybeans,1996,19741,636.0,17.01
Spain,Sweet potatoes,1996,158147,636.0,16.72
Spain,Sweet potatoes,1996,158147,636.0,11.96
Spain,Sweet potatoes,1996,158147,636.0,17.01
Spain,Wheat,1996,30016,636.0,16.72
Spain,Wheat,1996,30016,636.0,11.96
Spain,Wheat,1996,30016,636.0,17.01
Spain,Maize,1997,91501,636.0,17.66
Spain,Maize,1997,91501,636.0,13.02
Spain,Maize,1997,91501,636.0,17.81
Spain,Potatoes,1997,216815,636.0,17.66
Spain,Potatoes,1997,216815,636.0,13.02
Spain,Potatoes,1997,216815,636.0,17.81
Spain,Rice,1997,68295,636.0,17.66
Spain,Rice,1997,68295,636.0,13.02
Spain,Rice,1997,68295,636.0,17.81
Spain,Sorghum,1997,47633,636.0,17.66
Spain,Sorghum,1997,47633,636.0,13.02
Spain,Sorghum,1997,47633,636.0,17.81
Spain,Soybeans,1997,21982,636.0,17.66
Spain,Soybeans,1997,21982,636.0,13.02
Spain,Soybeans,1997,21982,636.0,17.81
Spain,Sweet potatoes,1997,166805,636.0,17.66
Spain,Sweet potatoes,1997,166805,636.0,13.02
Spain,Sweet potatoes,1997,166805,636.0,17.81
Spain,Wheat,1997,22498,636.0,17.66
Spain,Wheat,1997,22498,636.0,13.02
Spain,Wheat,1997,22498,636.0,17.81
Spain,Maize,1998,94731,636.0,17.15
Spain,Maize,1998,94731,636.0,12.4
Spain,Maize,1998,94731,636.0,17.46
Spain,Rice,1998,70657,636.0,17.15
Spain,Rice,1998,70657,636.0,12.4
Spain,Rice,1998,70657,636.0,17.46
Spain,Sorghum,1998,45317,636.0,17.15
Spain,Sorghum,1998,45317,636.0,12.4
Spain,Sorghum,1998,45317,636.0,17.46
Spain,Soybeans,1998,20731,636.0,17.15
Spain,Soybeans,1998,20731,636.0,12.4
Spain,Soybeans,1998,20731,636.0,17.46
Spain,Sweet potatoes,1998,169231,636.0,17.15
Spain,Sweet potatoes,1998,169231,636.0,12.4
Spain,Sweet potatoes,1998,169231,636.0,17.46
Spain,Wheat,1998,28424,636.0,17.15
Spain,Wheat,1998,28424,636.0,12.4
Spain,Wheat,1998,28424,636.0,17.46
Spain,Maize,1999,94808,636.0,17.14
Spain,Maize,1999,94808,636.0,12.09
Spain,Maize,1999,94808,636.0,17.43
Spain,Rice,1999,75388,636.0,17.14
Spain,Rice,1999,75388,636.0,12.09
Spain,Rice,1999,75388,636.0,17.43
Spain,Sorghum,1999,50000,636.0,17.14
Spain,Sorghum,1999,50000,636.0,12.09
Spain,Sorghum,1999,50000,636.0,17.43
Spain,Soybeans,1999,22857,636.0,17.14
Spain,Soybeans,1999,22857,636.0,12.09
Spain,Soybeans,1999,22857,636.0,17.43
Spain,Sweet potatoes,1999,160726,636.0,17.14
Spain,Sweet potatoes,1999,160726,636.0,12.09
Spain,Sweet potatoes,1999,160726,636.0,17.43
Spain,Wheat,1999,20987,636.0,17.14
Spain,Wheat,1999,20987,636.0,12.09
Spain,Wheat,1999,20987,636.0,17.43
Sri Lanka,Cassava,1990,87717,1712.0,26.53
Sri Lanka,Maize,1990,11227,1712.0,26.53
Sri Lanka,Plantains,1990,140381,1712.0,26.53
Sri Lanka,Potatoes,1990,110520,1712.0,26.53
Sri Lanka,Rice,1990,30643,1712.0,26.53
Sri Lanka,Sorghum,1990,7143,1712.0,26.53
Sri Lanka,Soybeans,1990,8040,1712.0,26.53
Sri Lanka,Sweet potatoes,1990,64750,1712.0,26.53
Sri Lanka,Cassava,1991,92373,1712.0,26.53
Sri Lanka,Maize,1991,11916,1712.0,26.53
Sri Lanka,Plantains,1991,129648,1712.0,26.53
Sri Lanka,Potatoes,1991,104522,1712.0,26.53
Sri Lanka,Rice,1991,30215,1712.0,26.53
Sri Lanka,Sorghum,1991,6911,1712.0,26.53
Sri Lanka,Soybeans,1991,9747,1712.0,26.53
Sri Lanka,Sweet potatoes,1991,65460,1712.0,26.53
Sri Lanka,Cassava,1992,88453,1712.0,26.26
Sri Lanka,Maize,1992,10390,1712.0,26.26
Sri Lanka,Plantains,1992,131963,1712.0,26.26
Sri Lanka,Potatoes,1992,110108,1712.0,26.26
Sri Lanka,Rice,1992,30544,1712.0,26.26
Sri Lanka,Sorghum,1992,7034,1712.0,26.26
Sri Lanka,Soybeans,1992,9905,1712.0,26.26
Sri Lanka,Sweet potatoes,1992,60568,1712.0,26.26
Sri Lanka,Cassava,1993,93405,1712.0,26.37
Sri Lanka,Maize,1993,9712,1712.0,26.37
Sri Lanka,Plantains,1993,136250,1712.0,26.37
Sri Lanka,Potatoes,1993,112006,1712.0,26.37
Sri Lanka,Rice,1993,31350,1712.0,26.37
Sri Lanka,Sorghum,1993,6154,1712.0,26.37
Sri Lanka,Soybeans,1993,9389,1712.0,26.37
Sri Lanka,Sweet potatoes,1993,68502,1712.0,26.37
Sri Lanka,Cassava,1994,89267,1712.0,26.34
Sri Lanka,Maize,1994,10032,1712.0,26.34
Sri Lanka,Plantains,1994,136905,1712.0,26.34
Sri Lanka,Potatoes,1994,110104,1712.0,26.34
Sri Lanka,Rice,1994,29933,1712.0,26.34
Sri Lanka,Sorghum,1994,7132,1712.0,26.34
Sri Lanka,Soybeans,1994,10167,1712.0,26.34
Sri Lanka,Sweet potatoes,1994,68593,1712.0,26.34
Sri Lanka,Cassava,1995,90241,1712.0,26.59
Sri Lanka,Maize,1995,9695,1712.0,26.59
Sri Lanka,Plantains,1995,131818,1712.0,26.59
Sri Lanka,Potatoes,1995,109931,1712.0,26.59
Sri Lanka,Rice,1995,31586,1712.0,26.59
Sri Lanka,Sorghum,1995,9212,1712.0,26.59
Sri Lanka,Soybeans,1995,10034,1712.0,26.59
Sri Lanka,Sweet potatoes,1995,67751,1712.0,26.59
Sri Lanka,Cassava,1996,87529,1712.0,26.38
Sri Lanka,Maize,1996,10669,1712.0,26.38
Sri Lanka,Plantains,1996,128883,1712.0,26.38
Sri Lanka,Potatoes,1996,127136,1712.0,26.38
Sri Lanka,Rice,1996,31231,1712.0,26.38
Sri Lanka,Sorghum,1996,9510,1712.0,26.38
Sri Lanka,Soybeans,1996,8551,1712.0,26.38
Sri Lanka,Sweet potatoes,1996,65106,1712.0,26.38
Sri Lanka,Cassava,1997,86564,1712.0,26.66
Sri Lanka,Maize,1997,9959,1712.0,26.66
Sri Lanka,Plantains,1997,124786,1712.0,26.66
Sri Lanka,Potatoes,1997,102773,1712.0,26.66
Sri Lanka,Rice,1997,32451,1712.0,26.66
Sri Lanka,Sorghum,1997,9078,1712.0,26.66
Sri Lanka,Soybeans,1997,8451,1712.0,26.66
Sri Lanka,Sweet potatoes,1997,60379,1712.0,26.66
Sri Lanka,Cassava,1998,85535,1712.0,27.13
Sri Lanka,Maize,1998,11371,1712.0,27.13
Sri Lanka,Plantains,1998,119608,1712.0,27.13
Sri Lanka,Potatoes,1998,111254,1712.0,27.13
Sri Lanka,Rice,1998,35102,1712.0,27.13
Sri Lanka,Sorghum,1998,7000,1712.0,27.13
Sri Lanka,Soybeans,1998,9345,1712.0,27.13
Sri Lanka,Sweet potatoes,1998,60640,1712.0,27.13
Sri Lanka,Cassava,1999,85460,1712.0,26.32
Sri Lanka,Maize,1999,10897,1712.0,26.32
Sri Lanka,Plantains,1999,118269,1712.0,26.32
Sri Lanka,Potatoes,1999,125207,1712.0,26.32
Sri Lanka,Rice,1999,32810,1712.0,26.32
Sri Lanka,Sorghum,1999,7000,1712.0,26.32
Sri Lanka,Soybeans,1999,9756,1712.0,26.32
Sri Lanka,Sweet potatoes,1999,61575,1712.0,26.32
Suriname,Cassava,1990,125641,2331.0,26.87
Suriname,Maize,1990,21575,2331.0,26.87
Suriname,Plantains,1990,206853,2331.0,26.87
Suriname,Rice,1990,37691,2331.0,26.87
Suriname,Soybeans,1990,5323,2331.0,26.87
Suriname,Sweet potatoes,1990,90667,2331.0,26.87
Suriname,Cassava,1991,154444,2331.0,26.93
Suriname,Maize,1991,22289,2331.0,26.93
Suriname,Rice,1991,38156,2331.0,26.93
Suriname,Soybeans,1991,8587,2331.0,26.93
Suriname,Sweet potatoes,1991,33846,2331.0,26.93
Suriname,Cassava,1992,144139,2331.0,27.04
Suriname,Maize,1992,18706,2331.0,27.04
Suriname,Plantains,1992,212170,2331.0,27.04
Suriname,Rice,1992,37975,2331.0,27.04
Suriname,Soybeans,1992,7805,2331.0,27.04
Suriname,Sweet potatoes,1992,88846,2331.0,27.04
Suriname,Cassava,1993,130082,2331.0,26.83
Suriname,Maize,1993,20651,2331.0,26.83
Suriname,Plantains,1993,192946,2331.0,26.83
Suriname,Rice,1993,36987,2331.0,26.83
Suriname,Soybeans,1993,7857,2331.0,26.83
Suriname,Sweet potatoes,1993,61774,2331.0,26.83
Suriname,Cassava,1994,135039,2331.0,26.82
Suriname,Maize,1994,18162,2331.0,26.82
Suriname,Plantains,1994,201869,2331.0,26.82
Suriname,Rice,1994,36325,2331.0,26.82
Suriname,Soybeans,1994,7458,2331.0,26.82
Suriname,Sweet potatoes,1994,58873,2331.0,26.82
Suriname,Cassava,1995,149460,2331.0,27.33
Suriname,Maize,1995,22553,2331.0,27.33
Suriname,Rice,1995,35186,2331.0,27.33
Suriname,Soybeans,1995,6667,2331.0,27.33
Suriname,Sweet potatoes,1995,68750,2331.0,27.33
Suriname,Cassava,1996,169764,2331.0,27.09
Suriname,Maize,1996,22267,2331.0,27.09
Suriname,Rice,1996,37025,2331.0,27.09
Suriname,Soybeans,1996,9500,2331.0,27.09
Suriname,Sweet potatoes,1996,115833,2331.0,27.09
Suriname,Cassava,1997,162653,2331.0,27.27
Suriname,Maize,1997,22833,2331.0,27.27
Suriname,Rice,1997,39827,2331.0,27.27
Suriname,Soybeans,1997,8200,2331.0,27.27
Suriname,Sweet potatoes,1997,116667,2331.0,27.27
Suriname,Cassava,1998,110084,2331.0,27.65
Suriname,Maize,1998,22000,2331.0,27.65
Suriname,Plantains,1998,227338,2331.0,27.65
Suriname,Rice,1998,37581,2331.0,27.65
Suriname,Soybeans,1998,9000,2331.0,27.65
Suriname,Sweet potatoes,1998,95000,2331.0,27.65
Suriname,Cassava,1999,167798,2331.0,27.07
Suriname,Maize,1999,10000,2331.0,27.07
Suriname,Rice,1999,37205,2331.0,27.07
Suriname,Soybeans,1999,8000,2331.0,27.07
Suriname,Sweet potatoes,1999,122500,2331.0,27.07
Sweden,Wheat,1990,64494,624.0,8.43
Sweden,Wheat,1991,58591,624.0,7.49
Sweden,Wheat,1992,53249,624.0,7.94
Sweden,Wheat,1993,58993,624.0,6.98
Sweden,Wheat,1994,53403,624.0,7.23
Sweden,Wheat,1995,59441,624.0,7.17
Sweden,Wheat,1996,60597,624.0,6.15
Sweden,Wheat,1997,59742,624.0,7.66
Sweden,Wheat,1998,56494,624.0,6.89
Sweden,Wheat,1999,60236,624.0,8.02
Switzerland,Maize,1990,85102,1537.0,8.19
Switzerland,Soybeans,1990,24266,1537.0,8.19
Switzerland,Wheat,1990,56376,1537.0,8.19
Switzerland,Maize,1991,80510,1537.0,7.24
Switzerland,Soybeans,1991,23437,1537.0,7.24
Switzerland,Wheat,1991,59471,1537.0,7.24
Switzerland,Maize,1992,83130,1537.0,7.98
Switzerland,Soybeans,1992,26335,1537.0,7.98
Switzerland,Wheat,1992,55114,1537.0,7.98
Switzerland,Maize,1993,89050,1537.0,7.48
Switzerland,Soybeans,1993,22818,1537.0,7.48
Switzerland,Wheat,1993,59382,1537.0,7.48
Switzerland,Maize,1994,87490,1537.0,8.78
Switzerland,Soybeans,1994,27575,1537.0,8.78
Switzerland,Wheat,1994,54925,1537.0,8.78
Switzerland,Maize,1995,83614,1537.0,7.65
Switzerland,Soybeans,1995,27750,1537.0,7.65
Switzerland,Wheat,1995,59798,1537.0,7.65
Switzerland,Maize,1996,85748,1537.0,6.66
Switzerland,Soybeans,1996,25723,1537.0,6.66
Switzerland,Wheat,1996,66149,1537.0,6.66
Switzerland,Maize,1997,92732,1537.0,7.96
Switzerland,Soybeans,1997,26472,1537.0,7.96
Switzerland,Wheat,1997,59787,1537.0,7.96
Switzerland,Maize,1998,91140,1537.0,7.81
Switzerland,Soybeans,1998,26054,1537.0,7.81
Switzerland,Wheat,1998,61811,1537.0,7.81
Switzerland,Maize,1999,88852,1537.0,7.76
Switzerland,Soybeans,1999,33229,1537.0,7.76
Switzerland,Wheat,1999,52609,1537.0,7.76
Tajikistan,Maize,1992,29613,691.0,7.9
Tajikistan,Potatoes,1992,128769,691.0,7.9
Tajikistan,Rice,1992,20184,691.0,7.9
Tajikistan,Sorghum,1992,11720,691.0,7.9
Tajikistan,Soybeans,1992,50,691.0,7.9
Tajikistan,Wheat,1992,9073,691.0,7.9
Tajikistan,Maize,1993,30455,691.0,7.29
Tajikistan,Potatoes,1993,120492,691.0,7.29
Tajikistan,Rice,1993,18306,691.0,7.29
Tajikistan,Sorghum,1993,13716,691.0,7.29
Tajikistan,Soybeans,1993,80,691.0,7.29
Tajikistan,Wheat,1993,8513,691.0,7.29
Tajikistan,Maize,1994,18000,691.0,8.01
Tajikistan,Potatoes,1994,111667,691.0,8.01
Tajikistan,Rice,1994,15385,691.0,8.01
Tajikistan,Sorghum,1994,14087,691.0,8.01
Tajikistan,Soybeans,1994,111,691.0,8.01
Tajikistan,Wheat,1994,8409,691.0,8.01
Tajikistan,Maize,1995,19372,691.0,8.49
Tajikistan,Rice,1995,18000,691.0,8.49
Tajikistan,Sorghum,1995,19182,691.0,8.49
Tajikistan,Soybeans,1995,117,691.0,8.49
Tajikistan,Wheat,1995,8882,691.0,8.49
Tajikistan,Maize,1996,37520,691.0,7.55
Tajikistan,Potatoes,1996,107700,691.0,7.55
Tajikistan,Rice,1996,17268,691.0,7.55
Tajikistan,Sorghum,1996,7338,691.0,7.55
Tajikistan,Soybeans,1996,227,691.0,7.55
Tajikistan,Wheat,1996,8566,691.0,7.55
Tajikistan,Maize,1997,27501,691.0,8.69
Tajikistan,Potatoes,1997,100289,691.0,8.69
Tajikistan,Rice,1997,27093,691.0,8.69
Tajikistan,Sorghum,1997,8883,691.0,8.69
Tajikistan,Soybeans,1997,200,691.0,8.69
Tajikistan,Wheat,1997,12687,691.0,8.69
Tajikistan,Maize,1998,29816,691.0,8.34
Tajikistan,Potatoes,1998,104926,691.0,8.34
Tajikistan,Rice,1998,24566,691.0,8.34
Tajikistan,Sorghum,1998,20704,691.0,8.34
Tajikistan,Soybeans,1998,383,691.0,8.34
Tajikistan,Wheat,1998,11448,691.0,8.34
Tajikistan,Maize,1999,28100,691.0,8.74
Tajikistan,Potatoes,1999,117128,691.0,8.74
Tajikistan,Rice,1999,24908,691.0,8.74
Tajikistan,Sorghum,1999,11327,691.0,8.74
Tajikistan,Soybeans,1999,260,691.0,8.74
Tajikistan,Wheat,1999,11486,691.0,8.74
Thailand,Cassava,1990,139159,1622.0,27.96
Thailand,Maize,1990,24090,1622.0,27.96
Thailand,Potatoes,1990,90000,1622.0,27.96
Thailand,Rice,1990,19556,1622.0,27.96
Thailand,Sorghum,1990,12590,1622.0,27.96
Thailand,Soybeans,1990,12998,1622.0,27.96
Thailand,Wheat,1990,6107,1622.0,27.96
Thailand,Cassava,1991,137453,1622.0,27.85
Thailand,Maize,1991,27117,1622.0,27.85
Thailand,Potatoes,1991,83333,1622.0,27.85
Thailand,Rice,1991,22534,1622.0,27.85
Thailand,Sorghum,1991,12991,1622.0,27.85
Thailand,Soybeans,1991,13686,1622.0,27.85
Thailand,Wheat,1991,4861,1622.0,27.85
Thailand,Cassava,1992,140332,1622.0,27.55
Thailand,Maize,1992,29709,1622.0,27.55
Thailand,Potatoes,1992,128571,1622.0,27.55
Thailand,Rice,1992,21745,1622.0,27.55
Thailand,Sorghum,1992,14440,1622.0,27.55
Thailand,Soybeans,1992,13990,1622.0,27.55
Thailand,Wheat,1992,6753,1622.0,27.55
Thailand,Cassava,1993,140491,1622.0,27.58
Thailand,Maize,1993,27333,1622.0,27.58
Thailand,Potatoes,1993,125000,1622.0,27.58
Thailand,Rice,1993,20497,1622.0,27.58
Thailand,Sorghum,1993,14272,1622.0,27.58
Thailand,Soybeans,1993,13508,1622.0,27.58
Thailand,Wheat,1993,6167,1622.0,27.58
Thailand,Cassava,1994,138073,1622.0,27.76
Thailand,Maize,1994,29344,1622.0,27.76
Thailand,Potatoes,1994,133333,1622.0,27.76
Thailand,Rice,1994,23521,1622.0,27.76
Thailand,Sorghum,1994,13644,1622.0,27.76
Thailand,Soybeans,1994,13344,1622.0,27.76
Thailand,Wheat,1994,7000,1622.0,27.76
Thailand,Cassava,1995,130244,1622.0,27.68
Thailand,Maize,1995,32884,1622.0,27.68
Thailand,Potatoes,1995,140000,1622.0,27.68
Thailand,Rice,1995,24158,1622.0,27.68
Thailand,Sorghum,1995,15032,1622.0,27.68
Thailand,Soybeans,1995,14017,1622.0,27.68
Thailand,Wheat,1995,6820,1622.0,27.68
Thailand,Cassava,1996,141581,1622.0,27.37
Thailand,Maize,1996,34478,1622.0,27.37
Thailand,Potatoes,1996,171249,1622.0,27.37
Thailand,Rice,1996,24098,1622.0,27.37
Thailand,Sorghum,1996,16727,1622.0,27.37
Thailand,Soybeans,1996,14053,1622.0,27.37
Thailand,Wheat,1996,6455,1622.0,27.37
Thailand,Cassava,1997,146976,1622.0,28.01
Thailand,Maize,1997,31982,1622.0,28.01
Thailand,Potatoes,1997,166699,1622.0,28.01
Thailand,Rice,1997,23788,1622.0,28.01
Thailand,Sorghum,1997,14983,1622.0,28.01
Thailand,Soybeans,1997,14315,1622.0,28.01
Thailand,Wheat,1997,6903,1622.0,28.01
Thailand,Cassava,1998,149280,1622.0,28.44
Thailand,Maize,1998,33448,1622.0,28.44
Thailand,Potatoes,1998,123473,1622.0,28.44
Thailand,Rice,1998,24180,1622.0,28.44
Thailand,Sorghum,1998,13948,1622.0,28.44
Thailand,Soybeans,1998,14652,1622.0,28.44
Thailand,Wheat,1998,6951,1622.0,28.44
Thailand,Cassava,1999,154929,1622.0,27.34
Thailand,Maize,1999,35526,1622.0,27.34
Thailand,Potatoes,1999,130776,1622.0,27.34
Thailand,Rice,1999,24244,1622.0,27.34
Thailand,Sorghum,1999,16352,1622.0,27.34
Thailand,Soybeans,1999,14201,1622.0,27.34
Thailand,Wheat,1999,6995,1622.0,27.34
Tunisia,Potatoes,1990,136478,207.0,19.34
Tunisia,Sorghum,1990,4286,207.0,19.34
Tunisia,Wheat,1990,12721,207.0,19.34
Tunisia,Potatoes,1991,129412,207.0,18.41
Tunisia,Sorghum,1991,3333,207.0,18.41
Tunisia,Wheat,1991,17006,207.0,18.41
Tunisia,Potatoes,1992,136250,207.0,18.54
Tunisia,Sorghum,1992,3801,207.0,18.54
Tunisia,Wheat,1992,17030,207.0,18.54
Tunisia,Potatoes,1993,140141,207.0,18.9
Tunisia,Sorghum,1993,3911,207.0,18.9
Tunisia,Wheat,1993,13700,207.0,18.9
Tunisia,Potatoes,1994,117318,207.0,19.93
Tunisia,Sorghum,1994,4000,207.0,19.93
Tunisia,Wheat,1994,10694,207.0,19.93
Tunisia,Potatoes,1995,137059,207.0,19.22
Tunisia,Sorghum,1995,4000,207.0,19.22
Tunisia,Wheat,1995,12780,207.0,19.22
Tunisia,Potatoes,1996,119469,207.0,18.88
Tunisia,Sorghum,1996,4121,207.0,18.88
Tunisia,Wheat,1996,16151,207.0,18.88
Tunisia,Potatoes,1997,125652,207.0,19.54
Tunisia,Sorghum,1997,4168,207.0,19.54
